sku_id,flag,affected_stores,window_start,window_end,notes
SKU00654,SLOW_MOVER,ST08;ST19;ST18;ST17;ST05;ST24;ST07;ST01;ST14;ST11;ST28;ST03;ST23;ST13;ST25;ST10;ST09;ST30;ST04;ST22;ST15;ST16;ST26;ST20;ST21;ST12,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00075,SLOW_MOVER,ST16;ST20;ST17;ST23;ST19;ST21;ST08;ST30;ST15;ST14;ST12;ST29;ST02;ST10;ST24;ST28;ST27;ST04;ST09,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02221,SLOW_MOVER,ST14;ST15;ST30;ST01;ST22;ST02;ST20;ST13;ST09;ST17;ST24;ST05;ST25;ST23;ST12;ST10;ST08;ST19;ST16;ST04;ST21;ST06,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02471,SLOW_MOVER,ST11;ST20;ST23;ST29;ST02;ST08;ST30;ST14;ST05;ST25;ST10;ST27;ST09;ST21;ST03;ST28;ST22;ST19;ST15;ST12;ST01;ST07;ST26;ST04;ST06;ST13;ST18,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00860,SLOW_MOVER,ST05;ST29;ST14;ST23;ST22;ST06;ST27;ST09;ST11;ST01;ST24;ST13;ST21;ST02;ST16;ST17;ST15;ST28,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00024,SLOW_MOVER,ST09;ST20;ST10;ST06;ST08;ST15;ST23;ST14;ST13;ST17;ST07;ST29;ST21;ST30;ST03;ST02;ST24;ST22;ST12;ST01;ST28;ST27;ST26;ST05;ST19,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01568,SLOW_MOVER,ST29;ST17;ST09;ST15;ST08;ST14;ST07;ST23;ST05;ST30;ST06;ST25;ST24;ST21;ST19;ST12;ST01;ST03;ST28;ST26;ST04;ST11;ST13;ST27,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01911,SLOW_MOVER,ST22;ST11;ST24;ST03;ST21;ST15;ST13;ST16;ST20;ST25;ST12;ST08;ST26;ST06;ST30;ST23;ST19;ST01;ST04;ST10;ST09;ST05;ST02,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03627,SLOW_MOVER,ST20;ST23;ST12;ST18;ST10;ST22;ST01;ST09;ST06;ST29;ST13;ST28;ST27;ST02;ST07;ST30;ST16;ST11;ST17;ST04;ST25;ST05;ST19;ST14,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03177,SLOW_MOVER,ST22;ST24;ST10;ST16;ST19;ST28;ST08;ST23;ST07;ST21;ST09;ST02;ST25;ST17;ST27;ST12;ST15;ST26;ST29;ST01;ST03,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03089,SLOW_MOVER,ST20;ST11;ST23;ST18;ST26;ST15;ST09;ST12;ST02;ST10;ST05;ST27;ST07;ST01;ST28;ST17;ST19;ST14;ST30;ST29;ST24;ST08;ST04;ST13;ST03;ST16;ST22;ST06;ST21,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03603,SLOW_MOVER,ST23;ST03;ST04;ST07;ST25;ST29;ST08;ST18;ST26;ST17;ST21;ST13;ST10;ST19;ST09;ST05;ST16;ST22;ST20;ST30;ST02;ST15;ST14;ST06;ST27;ST01;ST12;ST24,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04726,SLOW_MOVER,ST11;ST21;ST14;ST08;ST06;ST23;ST29;ST10;ST03;ST09;ST16;ST25;ST17;ST18;ST05;ST24;ST26;ST19;ST22;ST28;ST30;ST12;ST01,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00355,SLOW_MOVER,ST29;ST24;ST25;ST18;ST03;ST17;ST01;ST27;ST02;ST04;ST13;ST12;ST10;ST23;ST05;ST21;ST19;ST16;ST20;ST28;ST08;ST15;ST26;ST14;ST11;ST22;ST09;ST30;ST06,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02710,SLOW_MOVER,ST01;ST07;ST24;ST13;ST06;ST18;ST17;ST15;ST16;ST23;ST14;ST03;ST04;ST29;ST28;ST05;ST12;ST11;ST26;ST22;ST20;ST25;ST02;ST21,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01880,SLOW_MOVER,ST15;ST08;ST01;ST09;ST21;ST05;ST23;ST16;ST19;ST18;ST11;ST24;ST25;ST06;ST29;ST02;ST22;ST17,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00551,SLOW_MOVER,ST18;ST16;ST08;ST25;ST27;ST04;ST13;ST01;ST10;ST14;ST24;ST26;ST29;ST20;ST30,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00401,SLOW_MOVER,ST10;ST16;ST26;ST04;ST29;ST12;ST13;ST23;ST06;ST15;ST11;ST27;ST28;ST07;ST09;ST17;ST01;ST22;ST08;ST21;ST03;ST19;ST25;ST18,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01167,SLOW_MOVER,ST02;ST10;ST29;ST03;ST19;ST14;ST07;ST16;ST27;ST30;ST13;ST17;ST23;ST20;ST04;ST05;ST28;ST11;ST21,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01754,SLOW_MOVER,ST20;ST26;ST21;ST11;ST18;ST19;ST12;ST24;ST17;ST07;ST28;ST03;ST06;ST09;ST13;ST23;ST10;ST15;ST27;ST08;ST22;ST05;ST14;ST01;ST30;ST25;ST02;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01133,SLOW_MOVER,ST02;ST22;ST27;ST05;ST09;ST26;ST16;ST18;ST08;ST21;ST28;ST10;ST17;ST20;ST07;ST30;ST15;ST06,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03115,SLOW_MOVER,ST23;ST25;ST26;ST08;ST06;ST20;ST16;ST17;ST10;ST04;ST03;ST27;ST09;ST12;ST02;ST18;ST15;ST07;ST28;ST22;ST29;ST13;ST30;ST19;ST01;ST21;ST24;ST05;ST11,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03837,SLOW_MOVER,ST25;ST27;ST17;ST23;ST30;ST28;ST01;ST11;ST20;ST26;ST16;ST18;ST02;ST07;ST08;ST19;ST09;ST24;ST10;ST03,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02768,SLOW_MOVER,ST01;ST07;ST04;ST19;ST14;ST24;ST11;ST27;ST20;ST17;ST08;ST16;ST21;ST28;ST10;ST09;ST02;ST29;ST12;ST22,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00679,SLOW_MOVER,ST25;ST11;ST23;ST10;ST16;ST04;ST20;ST08;ST09;ST06;ST21;ST24;ST12;ST02;ST15;ST18;ST01;ST13;ST07;ST19,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01046,SLOW_MOVER,ST16;ST10;ST19;ST11;ST25;ST20;ST14;ST28;ST29;ST13;ST03;ST06;ST07;ST26;ST04;ST08;ST01;ST09;ST27;ST22;ST17;ST18;ST30;ST21;ST05;ST24;ST02,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00550,SLOW_MOVER,ST20;ST17;ST11;ST19;ST15;ST21;ST12;ST10;ST09;ST14;ST05;ST01;ST22;ST28;ST03;ST24;ST16;ST30;ST27;ST07;ST04;ST18;ST08;ST23;ST26;ST13;ST25;ST02;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03257,SLOW_MOVER,ST05;ST15;ST24;ST07;ST10;ST12;ST02;ST22;ST01;ST17;ST25;ST21;ST30;ST13;ST14;ST09;ST11;ST26;ST28;ST29;ST06;ST23;ST03;ST20;ST04;ST08;ST18;ST19,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03105,SLOW_MOVER,ST06;ST30;ST15;ST11;ST22;ST01;ST18;ST29;ST25;ST20;ST28;ST26;ST04;ST08;ST24;ST10;ST07;ST17;ST16;ST05;ST19;ST23;ST21;ST09;ST12;ST14,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01818,SLOW_MOVER,ST11;ST01;ST29;ST26;ST20;ST21;ST07;ST27;ST04;ST22;ST10;ST17;ST16;ST23;ST05;ST12;ST19;ST09;ST13;ST03;ST24;ST06;ST14;ST30,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00546,SLOW_MOVER,ST29;ST09;ST20;ST17;ST14;ST07;ST12;ST02;ST26;ST10;ST30;ST22;ST21;ST23;ST08;ST04;ST19;ST01;ST13;ST18;ST03;ST25;ST05;ST06;ST15;ST16,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01542,SLOW_MOVER,ST20;ST07;ST26;ST03;ST16;ST29;ST10;ST02;ST23;ST22;ST13;ST12;ST17;ST01;ST08;ST25;ST24;ST21;ST14;ST05;ST27;ST15,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04217,SLOW_MOVER,ST21;ST16;ST10;ST19;ST11;ST18;ST06;ST20;ST28;ST29;ST17;ST05;ST27;ST14;ST22;ST30;ST24;ST01;ST23;ST03;ST08;ST25,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00462,SLOW_MOVER,ST26;ST28;ST10;ST19;ST03;ST21;ST17;ST11;ST02;ST13;ST23;ST06;ST29;ST18;ST22;ST12,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03291,SLOW_MOVER,ST18;ST05;ST22;ST06;ST21;ST14;ST01;ST02;ST24;ST16;ST26;ST23;ST04;ST08;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03484,SLOW_MOVER,ST11;ST01;ST22;ST02;ST28;ST03;ST13;ST05;ST26;ST19;ST14;ST17;ST20;ST09;ST16;ST10;ST04;ST23;ST21;ST29;ST25;ST07;ST30;ST24;ST08;ST27;ST15,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03108,SLOW_MOVER,ST20;ST05;ST12;ST25;ST03;ST18;ST29;ST21;ST23;ST27;ST02;ST07;ST28;ST26;ST13;ST06,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04194,SLOW_MOVER,ST22;ST12;ST05;ST01;ST25;ST16;ST29;ST20;ST11;ST03;ST09;ST08;ST24;ST02;ST06;ST17;ST07;ST14;ST10;ST27;ST04,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03014,SLOW_MOVER,ST17;ST22;ST21;ST06;ST07;ST24;ST10;ST12;ST13;ST25;ST30;ST11;ST20;ST28;ST01;ST05;ST16;ST04;ST18;ST09;ST29;ST14;ST19;ST27,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02057,SLOW_MOVER,ST08;ST07;ST16;ST26;ST09;ST02;ST30;ST19;ST12;ST25;ST23;ST14;ST04;ST01;ST18;ST22;ST10;ST21;ST13;ST27;ST05;ST11;ST06;ST15;ST20;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04236,SLOW_MOVER,ST13;ST28;ST25;ST09;ST16;ST30;ST15;ST11;ST29;ST26;ST08;ST23;ST18;ST01;ST10;ST21;ST04;ST22;ST17;ST03;ST19;ST06;ST02;ST27,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04062,SLOW_MOVER,ST29;ST24;ST12;ST30;ST13;ST09;ST20;ST27;ST15;ST06;ST17;ST01;ST02;ST16;ST18;ST22;ST05;ST19;ST10;ST07;ST23;ST28;ST11;ST03;ST26;ST25;ST08;ST21,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00592,SLOW_MOVER,ST17;ST18;ST21;ST30;ST06;ST04;ST26;ST01;ST10;ST27;ST07;ST22;ST20;ST24;ST28;ST23;ST08,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03493,SLOW_MOVER,ST19;ST22;ST09;ST05;ST07;ST04;ST26;ST11;ST27;ST14;ST30;ST03;ST24;ST23;ST10;ST16;ST12;ST17;ST25;ST21;ST15;ST06;ST28,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03931,SLOW_MOVER,ST26;ST24;ST23;ST28;ST04;ST17;ST15;ST16;ST20;ST29;ST27;ST07;ST01;ST11;ST12,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00954,SLOW_MOVER,ST29;ST19;ST20;ST08;ST18;ST07;ST13;ST04;ST12;ST09;ST24;ST03;ST11;ST23;ST27;ST15;ST22;ST17;ST06;ST30;ST02;ST10;ST26,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01645,SLOW_MOVER,ST11;ST28;ST20;ST15;ST24;ST04;ST27;ST16;ST09;ST14;ST19;ST08;ST22;ST03;ST10,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02570,SLOW_MOVER,ST28;ST27;ST02;ST16;ST01;ST04;ST10;ST05;ST08;ST23;ST14;ST03;ST21;ST07;ST17,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02842,SLOW_MOVER,ST15;ST21;ST08;ST05;ST27;ST07;ST14;ST29;ST09;ST26;ST03;ST16;ST17;ST19;ST11;ST04;ST18;ST01;ST10;ST28;ST22;ST24;ST25,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00240,SLOW_MOVER,ST02;ST24;ST27;ST22;ST08;ST28;ST26;ST05;ST09;ST16;ST21;ST23;ST14;ST03;ST29;ST12;ST19;ST18;ST15;ST20;ST25;ST10;ST11;ST13;ST04;ST07;ST01,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00466,SLOW_MOVER,ST14;ST22;ST09;ST25;ST18;ST28;ST21;ST13;ST27;ST30;ST19;ST01;ST03;ST07;ST08;ST26,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04532,SLOW_MOVER,ST02;ST04;ST18;ST28;ST26;ST23;ST27;ST24;ST08;ST01;ST10;ST21;ST19;ST03;ST05;ST11;ST25;ST15;ST13;ST22;ST29;ST12;ST30,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02267,SLOW_MOVER,ST28;ST23;ST16;ST29;ST22;ST08;ST26;ST07;ST18;ST03;ST15;ST17;ST05;ST06;ST14;ST19;ST25;ST24;ST20;ST04;ST27;ST13;ST21;ST09;ST11;ST10;ST01;ST02;ST12,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04491,SLOW_MOVER,ST25;ST14;ST20;ST28;ST19;ST07;ST24;ST12;ST03;ST21;ST29;ST22;ST06;ST30;ST09;ST17;ST27;ST11;ST10;ST08;ST26;ST15;ST18;ST13;ST01;ST05,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03740,SLOW_MOVER,ST27;ST22;ST15;ST09;ST30;ST10;ST29;ST12;ST16;ST08;ST06;ST23;ST24;ST21;ST20,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00501,SLOW_MOVER,ST11;ST14;ST24;ST02;ST23;ST22;ST10;ST15;ST05;ST18;ST06;ST04;ST27;ST21;ST08;ST30;ST09,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01174,SLOW_MOVER,ST14;ST08;ST03;ST07;ST09;ST05;ST29;ST23;ST24;ST30;ST15;ST12;ST01;ST22;ST06;ST16;ST21;ST26;ST18;ST19;ST04;ST20;ST28;ST13;ST11;ST25;ST17;ST02;ST10,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04319,SLOW_MOVER,ST07;ST22;ST06;ST15;ST23;ST21;ST29;ST02;ST26;ST16;ST04;ST14;ST11;ST25;ST28;ST30;ST20;ST17,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03582,SLOW_MOVER,ST07;ST21;ST10;ST22;ST08;ST11;ST17;ST27;ST29;ST23;ST03;ST19;ST01;ST20;ST26;ST04,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04665,SLOW_MOVER,ST24;ST28;ST25;ST06;ST20;ST17;ST22;ST27;ST29;ST26;ST13;ST11;ST05;ST14;ST18;ST10;ST09;ST04;ST12;ST15;ST01;ST23;ST02;ST03;ST30;ST21;ST19,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01396,SLOW_MOVER,ST11;ST28;ST26;ST02;ST20;ST10;ST22;ST12;ST03;ST27;ST06;ST07;ST04;ST15;ST18;ST24;ST19;ST23;ST16;ST30,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02129,SLOW_MOVER,ST25;ST18;ST09;ST15;ST26;ST21;ST17;ST12;ST27;ST04;ST30;ST11;ST05;ST02;ST14;ST22;ST28;ST10;ST07;ST01;ST08;ST24;ST03;ST16;ST23;ST20;ST19;ST13;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02780,SLOW_MOVER,ST04;ST25;ST28;ST07;ST24;ST27;ST09;ST23;ST12;ST17;ST21;ST10;ST22;ST15;ST18;ST13;ST02;ST30;ST11;ST03;ST08;ST01;ST19;ST05;ST16;ST26;ST06;ST20,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00682,SLOW_MOVER,ST08;ST12;ST24;ST17;ST21;ST09;ST22;ST06;ST04;ST26;ST18;ST19;ST15;ST07;ST05;ST11;ST25;ST27;ST20;ST01;ST29;ST28;ST23;ST16;ST14;ST03;ST10;ST30;ST02;ST13,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01070,SLOW_MOVER,ST03;ST12;ST02;ST20;ST08;ST13;ST10;ST14;ST25;ST23;ST26;ST05;ST28;ST18;ST30;ST19;ST29;ST07;ST01;ST16;ST09;ST21;ST15;ST22;ST06,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03863,SLOW_MOVER,ST15;ST18;ST17;ST19;ST12;ST10;ST20;ST04;ST28;ST11;ST26;ST16;ST13;ST25;ST06;ST21;ST01;ST08;ST14;ST27;ST29;ST30;ST09;ST22;ST02;ST24;ST23;ST05;ST03,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04679,SLOW_MOVER,ST24;ST08;ST17;ST05;ST07;ST30;ST25;ST04;ST06;ST27;ST22;ST20;ST23;ST15;ST29;ST21;ST13;ST12;ST26;ST14;ST09;ST11;ST28;ST02;ST18;ST19;ST10;ST01,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04996,SLOW_MOVER,ST19;ST27;ST03;ST24;ST07;ST26;ST12;ST13;ST29;ST02;ST20;ST30;ST10;ST18;ST09;ST01;ST05;ST22;ST16,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU05000,SLOW_MOVER,ST07;ST12;ST25;ST04;ST18;ST13;ST24;ST17;ST16;ST29;ST05;ST26;ST01;ST03;ST11;ST15;ST02;ST30;ST10,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01104,SLOW_MOVER,ST29;ST28;ST21;ST26;ST09;ST22;ST06;ST03;ST02;ST08;ST14;ST24;ST07;ST23;ST30;ST12;ST18;ST20;ST25;ST10;ST11;ST19;ST15;ST17;ST04;ST13;ST01,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01433,SLOW_MOVER,ST25;ST29;ST30;ST23;ST05;ST12;ST27;ST16;ST18;ST09;ST26;ST24;ST15;ST14;ST02;ST28;ST22;ST21;ST10;ST17;ST11;ST13;ST06;ST08;ST04;ST20;ST07;ST03;ST01;ST19,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01592,SLOW_MOVER,ST26;ST03;ST09;ST18;ST14;ST24;ST04;ST01;ST29;ST22;ST13;ST19;ST08;ST12;ST30,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00186,SLOW_MOVER,ST11;ST29;ST18;ST24;ST07;ST02;ST08;ST05;ST12;ST25;ST13;ST01;ST14;ST20;ST03;ST28;ST19;ST15;ST26;ST30,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03152,SLOW_MOVER,ST10;ST11;ST28;ST14;ST08;ST19;ST13;ST05;ST12;ST23;ST09;ST15;ST20;ST21;ST30;ST24;ST16;ST01;ST06;ST26;ST29;ST07,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02718,SLOW_MOVER,ST16;ST10;ST05;ST02;ST07;ST06;ST22;ST08;ST26;ST12;ST03;ST29;ST19;ST20;ST11;ST21;ST04;ST28;ST14;ST17;ST15;ST30;ST24;ST25;ST09;ST23;ST13;ST01,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03173,SLOW_MOVER,ST24;ST21;ST08;ST14;ST03;ST28;ST27;ST23;ST19;ST16;ST26;ST06;ST30;ST12;ST04;ST01;ST20;ST05;ST11;ST17;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00251,SLOW_MOVER,ST20;ST12;ST25;ST29;ST01;ST02;ST17;ST26;ST04;ST09;ST16;ST07;ST14;ST19;ST11;ST18;ST08;ST24;ST10;ST13;ST03;ST28,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04019,SLOW_MOVER,ST25;ST19;ST22;ST03;ST10;ST07;ST06;ST11;ST26;ST15;ST05;ST27;ST24;ST17;ST14;ST04;ST16;ST29;ST20;ST23;ST30;ST09,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU02472,SLOW_MOVER,ST25;ST01;ST11;ST22;ST14;ST30;ST06;ST20;ST07;ST21;ST09;ST03;ST24;ST16;ST28;ST23;ST13;ST05;ST17;ST08,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00775,SLOW_MOVER,ST09;ST25;ST19;ST04;ST16;ST29;ST06;ST03;ST13;ST10;ST11;ST20;ST27;ST22;ST24;ST17;ST28;ST02;ST01,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03286,SLOW_MOVER,ST14;ST25;ST16;ST10;ST02;ST05;ST19;ST13;ST12;ST26;ST06;ST30;ST23;ST18;ST08,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04605,SLOW_MOVER,ST06;ST14;ST24;ST29;ST22;ST21;ST01;ST03;ST23;ST10;ST30;ST18;ST09;ST02;ST04;ST15;ST11;ST05;ST13,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01287,SLOW_MOVER,ST26;ST06;ST25;ST11;ST17;ST19;ST27;ST23;ST28;ST20;ST08;ST14;ST16;ST04;ST22;ST05;ST01;ST12;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00449,SLOW_MOVER,ST12;ST08;ST20;ST27;ST06;ST15;ST25;ST18;ST04;ST28;ST23;ST13;ST05;ST10;ST11;ST17;ST30;ST09;ST22,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04654,SLOW_MOVER,ST30;ST26;ST11;ST27;ST06;ST25;ST03;ST22;ST07;ST28;ST08;ST12;ST09;ST02;ST05;ST21;ST17;ST04;ST19;ST10;ST14;ST18;ST24;ST13;ST23;ST20;ST15;ST16;ST29,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00638,SLOW_MOVER,ST28;ST12;ST04;ST18;ST15;ST08;ST09;ST05;ST29;ST03;ST22;ST01;ST11;ST07;ST19;ST16;ST30;ST10;ST21;ST14;ST26;ST17;ST23;ST13,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03150,SLOW_MOVER,ST06;ST30;ST08;ST05;ST16;ST27;ST24;ST15;ST23;ST02;ST12;ST11;ST20;ST09;ST17;ST26;ST01;ST13;ST18;ST21;ST22;ST28;ST29;ST10;ST07;ST04,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04941,SLOW_MOVER,ST09;ST25;ST10;ST20;ST05;ST18;ST12;ST24;ST03;ST28;ST08;ST02;ST15;ST01;ST13;ST14;ST04;ST23;ST26,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04643,SLOW_MOVER,ST11;ST09;ST29;ST27;ST23;ST16;ST08;ST02;ST04;ST10;ST14;ST24;ST06;ST28;ST17;ST30;ST19;ST13;ST26;ST12;ST07;ST21;ST05;ST22;ST15;ST20,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00584,SLOW_MOVER,ST10;ST04;ST18;ST02;ST01;ST28;ST11;ST29;ST08;ST27;ST16;ST07;ST21;ST30;ST25;ST20;ST24,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00262,SLOW_MOVER,ST10;ST23;ST15;ST20;ST14;ST06;ST24;ST03;ST26;ST29;ST01;ST30;ST19;ST21;ST16;ST08;ST07;ST09,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00421,SLOW_MOVER,ST20;ST05;ST29;ST26;ST09;ST28;ST11;ST08;ST01;ST14;ST10;ST21;ST16;ST03;ST18;ST02;ST12;ST04,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00350,SLOW_MOVER,ST14;ST20;ST22;ST17;ST24;ST19;ST09;ST10;ST29;ST21;ST07;ST18;ST30;ST28;ST12;ST26;ST02;ST06;ST05;ST08,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01696,SLOW_MOVER,ST27;ST17;ST03;ST28;ST12;ST09;ST10;ST30;ST19;ST15;ST02;ST26;ST20;ST13;ST14;ST01;ST23;ST06;ST29;ST22;ST08;ST24;ST07;ST25;ST05;ST21;ST18;ST11;ST16;ST04,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01649,SLOW_MOVER,ST16;ST30;ST17;ST06;ST01;ST25;ST12;ST04;ST18;ST02;ST29;ST20;ST21;ST27;ST10;ST14;ST05;ST15;ST22;ST23;ST03,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03254,SLOW_MOVER,ST29;ST30;ST18;ST13;ST07;ST15;ST16;ST09;ST27;ST20;ST26;ST10;ST25;ST22;ST21;ST19;ST08;ST05;ST28;ST06;ST03;ST02;ST24;ST01;ST23;ST14,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00317,SLOW_MOVER,ST14;ST22;ST05;ST10;ST11;ST19;ST02;ST12;ST07;ST30;ST15;ST25;ST18;ST23;ST20;ST01;ST04;ST27;ST06;ST28;ST17;ST03;ST13;ST29;ST09;ST21,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04831,SLOW_MOVER,ST05;ST10;ST06;ST03;ST23;ST20;ST14;ST01;ST13;ST08;ST25;ST29;ST26;ST07;ST18;ST17;ST30;ST19;ST15;ST04;ST12;ST27;ST21;ST02;ST11;ST09;ST24;ST16;ST28;ST22,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04147,SLOW_MOVER,ST06;ST21;ST15;ST04;ST07;ST12;ST03;ST14;ST18;ST09;ST17;ST16;ST27;ST23;ST05;ST29;ST24;ST19;ST20;ST08;ST13;ST01;ST02;ST25;ST10,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04902,SLOW_MOVER,ST03;ST04;ST09;ST30;ST18;ST28;ST10;ST29;ST19;ST06;ST23;ST01;ST05;ST20;ST13;ST08;ST21;ST27;ST16;ST14;ST11;ST26;ST12;ST24;ST22;ST25;ST02;ST17;ST07,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03277,SLOW_MOVER,ST21;ST13;ST01;ST23;ST06;ST12;ST10;ST14;ST16;ST09;ST03;ST30;ST29;ST20;ST19;ST02;ST08;ST17;ST05,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU03179,SLOW_MOVER,ST16;ST18;ST15;ST22;ST03;ST02;ST21;ST12;ST14;ST09;ST05;ST06;ST17;ST20;ST29;ST27;ST10;ST11;ST19;ST04;ST01,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU01766,SLOW_MOVER,ST29;ST03;ST23;ST24;ST11;ST14;ST19;ST13;ST08;ST10;ST04;ST27;ST15;ST21;ST16;ST26;ST12;ST09;ST20;ST28;ST18;ST17;ST07;ST01;ST22,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU04244,SLOW_MOVER,ST07;ST18;ST01;ST11;ST12;ST15;ST16;ST22;ST19;ST08;ST02;ST13;ST23;ST09;ST24;ST20,,,Chronically low-demand SKU; overstocked with aging inventory.
SKU00906,SLOW_MOVER,ST05;ST06;ST10;ST21;ST09;ST19;ST29;ST26;ST14;ST15;ST11;ST13;ST01;ST28;ST08;ST20;ST23;ST07;ST27;ST25;ST12;ST30;ST22;ST16;ST18,,,Chronically low-demand SKU; overstocked with aging inventory.
