week,sku_id,weekly_quantity,baseline_forecast
2025-10-14,SKU00013,0.0,0.0
2025-10-21,SKU00013,1.0,0.0
2025-10-28,SKU00013,0.0,0.0
2025-11-04,SKU00013,0.0,0.0
2025-11-11,SKU00013,0.0,0.0
2025-11-18,SKU00013,0.0,0.0
2025-11-25,SKU00013,0.0,0.0
2025-12-02,SKU00013,0.0,1.0
2025-12-09,SKU00013,0.0,0.0
2025-12-16,SKU00013,0.0,0.0
2025-12-23,SKU00013,0.0,0.0
2025-12-30,SKU00013,0.0,0.0
2025-01-07,SKU00014,0.0,0.0
2025-01-14,SKU00014,0.0,0.0
2025-01-21,SKU00014,0.0,0.0
2025-01-28,SKU00014,0.0,0.0
2025-02-04,SKU00014,0.0,0.0
2025-02-11,SKU00014,0.0,0.0
2025-02-18,SKU00014,0.0,0.0
2025-02-25,SKU00014,0.0,0.0
2025-03-04,SKU00014,0.0,0.0
2025-03-11,SKU00014,0.0,0.0
2025-03-18,SKU00014,5.0,1.0
2025-03-25,SKU00014,0.0,0.0
2025-04-01,SKU00014,0.0,0.0
2025-04-08,SKU00014,0.0,0.0
2025-04-15,SKU00014,0.0,0.0
2025-04-22,SKU00014,0.0,0.0
2025-04-29,SKU00014,0.0,0.0
2025-05-06,SKU00014,0.0,0.0
2025-05-13,SKU00014,0.0,1.0
2025-05-20,SKU00014,0.0,0.0
2025-05-27,SKU00014,0.0,0.0
2025-06-03,SKU00014,0.0,0.0
2025-06-10,SKU00014,0.0,0.0
2025-06-17,SKU00014,0.0,0.0
2025-06-24,SKU00014,0.0,0.0
2025-07-01,SKU00014,0.0,0.0
2025-07-08,SKU00014,0.0,0.0
2025-07-15,SKU00014,0.0,0.0
2025-07-22,SKU00014,0.0,1.0
2025-07-29,SKU00014,0.0,0.0
2025-08-05,SKU00014,0.0,0.0
2025-08-12,SKU00014,0.0,0.0
2025-08-19,SKU00014,0.0,0.0
2025-08-26,SKU00014,1.0,0.0
2025-09-02,SKU00014,0.0,0.0
2025-09-09,SKU00014,0.0,0.0
2025-09-16,SKU00014,0.0,0.0
2025-09-23,SKU00014,0.0,0.0
2025-09-30,SKU00014,0.0,0.0
2025-10-07,SKU00014,0.0,0.0
2025-10-14,SKU00014,0.0,0.0
2025-10-21,SKU00014,0.0,0.0
2025-10-28,SKU00014,0.0,0.0
2025-11-04,SKU00014,0.0,0.0
2025-11-11,SKU00014,0.0,0.0
2025-11-18,SKU00014,0.0,0.0
2025-11-25,SKU00014,0.0,0.0
2025-12-02,SKU00014,0.0,0.0
2025-12-09,SKU00014,0.0,0.0
2025-12-16,SKU00014,0.0,0.0
2025-12-23,SKU00014,1.0,0.0
2025-12-30,SKU00014,0.0,0.0
2025-01-07,SKU00015,0.0,0.0
2025-01-14,SKU00015,0.0,3.0
2025-01-21,SKU00015,0.0,0.0
2025-01-28,SKU00015,0.0,0.0
2025-02-04,SKU00015,0.0,0.0
2025-02-11,SKU00015,0.0,0.0
2025-02-18,SKU00015,0.0,2.0
2025-02-25,SKU00015,0.0,0.0
2025-03-04,SKU00015,0.0,0.0
2025-03-11,SKU00015,0.0,0.0
2025-03-18,SKU00015,0.0,0.0
2025-03-25,SKU00015,0.0,0.0
2025-04-01,SKU00015,0.0,0.0
2025-04-08,SKU00015,3.0,0.0
2025-04-15,SKU00015,0.0,0.0
2025-04-22,SKU00015,1.0,0.0
2025-04-29,SKU00015,0.0,0.0
2025-05-06,SKU00015,0.0,0.0
2025-05-13,SKU00015,0.0,0.0
2025-05-20,SKU00015,0.0,0.0
2025-05-27,SKU00015,0.0,0.0
2025-06-03,SKU00015,0.0,0.0
2025-06-10,SKU00015,0.0,1.0
2025-06-17,SKU00015,0.0,0.0
2025-06-24,SKU00015,0.0,0.0
2025-07-01,SKU00015,0.0,0.0
2025-07-08,SKU00015,0.0,1.0
2025-07-15,SKU00015,0.0,0.0
2025-07-22,SKU00015,0.0,0.0
2025-07-29,SKU00015,0.0,0.0
2025-08-05,SKU00015,0.0,0.0
2025-08-12,SKU00015,0.0,0.0
2025-08-19,SKU00015,0.0,0.0
2025-08-26,SKU00015,0.0,0.0
2025-09-02,SKU00015,0.0,0.0
2025-09-09,SKU00015,0.0,0.0
2025-09-16,SKU00015,0.0,0.0
2025-09-23,SKU00015,0.0,0.0
2025-09-30,SKU00015,0.0,0.0
2025-10-07,SKU00015,0.0,0.0
2025-10-14,SKU00015,0.0,0.0
2025-10-21,SKU00015,0.0,0.0
2025-10-28,SKU00015,0.0,0.0
2025-11-04,SKU00015,0.0,0.0
2025-11-11,SKU00015,0.0,0.0
2025-11-18,SKU00015,0.0,0.0
2025-11-25,SKU00015,0.0,0.0
2025-12-02,SKU00015,0.0,0.0
2025-12-09,SKU00015,0.0,0.0
2025-12-16,SKU00015,1.0,0.0
2025-12-23,SKU00015,0.0,0.0
2025-12-30,SKU00015,0.0,0.0
2025-01-07,SKU00016,0.0,0.0
2025-01-14,SKU00016,0.0,0.0
2025-01-21,SKU00016,0.0,0.0
2025-01-28,SKU00016,0.0,0.0
2025-02-04,SKU00016,1.0,0.0
2025-02-11,SKU00016,0.0,0.0
2025-02-18,SKU00016,0.0,0.0
2025-02-25,SKU00016,0.0,0.0
2025-03-04,SKU00016,0.0,0.0
2025-03-11,SKU00016,2.0,2.0
2025-03-18,SKU00016,0.0,0.0
2025-03-25,SKU00016,0.0,0.0
2025-04-01,SKU00016,0.0,0.0
2025-04-08,SKU00016,0.0,0.0
2025-04-15,SKU00016,0.0,0.0
2025-04-22,SKU00016,1.0,5.0
2025-04-29,SKU00016,1.0,0.0
2025-05-06,SKU00016,0.0,0.0
2025-05-13,SKU00016,3.0,0.0
2025-05-20,SKU00016,0.0,0.0
2025-05-27,SKU00016,0.0,5.0
2025-06-03,SKU00016,0.0,3.0
2025-06-10,SKU00016,0.0,0.0
2025-06-17,SKU00016,0.0,0.0
2025-06-24,SKU00016,0.0,0.0
2025-07-01,SKU00016,0.0,0.0
2025-07-08,SKU00016,1.0,0.0
2025-07-15,SKU00016,1.0,2.0
2025-07-22,SKU00016,0.0,0.0
2025-07-29,SKU00016,1.0,0.0
2025-08-05,SKU00016,0.0,0.0
2025-08-12,SKU00016,0.0,0.0
2025-08-19,SKU00016,0.0,0.0
2025-08-26,SKU00016,0.0,0.0
2025-09-02,SKU00016,1.0,1.0
2025-09-09,SKU00016,0.0,0.0
2025-09-16,SKU00016,0.0,0.0
2025-09-23,SKU00016,0.0,0.0
2025-09-30,SKU00016,0.0,0.0
2025-10-07,SKU00016,3.0,0.0
2025-10-14,SKU00016,0.0,0.0
2025-10-21,SKU00016,1.0,0.0
2025-10-28,SKU00016,0.0,0.0
2025-11-04,SKU00016,0.0,0.0
2025-11-11,SKU00016,0.0,0.0
2025-11-18,SKU00016,0.0,0.0
2025-11-25,SKU00016,0.0,5.0
2025-12-02,SKU00016,2.0,0.0
2025-12-09,SKU00016,0.0,0.0
2025-12-16,SKU00016,2.0,0.0
2025-12-23,SKU00016,4.0,0.0
2025-12-30,SKU00016,0.0,1.0
2025-01-07,SKU00017,0.0,0.0
2025-01-14,SKU00017,0.0,0.0
2025-01-21,SKU00017,0.0,0.0
2025-01-28,SKU00017,0.0,0.0
2025-02-04,SKU00017,0.0,0.0
2025-02-11,SKU00017,0.0,0.0
2025-02-18,SKU00017,0.0,0.0
2025-02-25,SKU00017,0.0,0.0
2025-03-04,SKU00017,0.0,0.0
2025-03-11,SKU00017,0.0,0.0
2025-03-18,SKU00017,0.0,0.0
2025-03-25,SKU00017,0.0,0.0
2025-04-01,SKU00017,0.0,0.0
2025-04-08,SKU00017,0.0,0.0
2025-04-15,SKU00017,0.0,0.0
2025-04-22,SKU00017,5.0,0.0
2025-04-29,SKU00017,0.0,0.0
2025-05-06,SKU00017,0.0,0.0
2025-05-13,SKU00017,0.0,0.0
2025-05-20,SKU00017,0.0,0.0
2025-05-27,SKU00017,0.0,0.0
2025-06-03,SKU00017,0.0,0.0
2025-06-10,SKU00017,0.0,0.0
2025-06-17,SKU00017,0.0,0.0
2025-06-24,SKU00017,2.0,0.0
2025-07-01,SKU00017,0.0,0.0
2025-07-08,SKU00017,0.0,0.0
2025-07-15,SKU00017,0.0,0.0
2025-07-22,SKU00017,0.0,0.0
2025-07-29,SKU00017,0.0,0.0
2025-08-05,SKU00017,0.0,0.0
2025-08-12,SKU00017,0.0,0.0
2025-08-19,SKU00017,0.0,0.0
2025-08-26,SKU00017,0.0,3.0
2025-09-02,SKU00017,0.0,0.0
2025-09-09,SKU00017,0.0,0.0
2025-09-16,SKU00017,0.0,0.0
2025-09-23,SKU00017,0.0,0.0
2025-09-30,SKU00017,0.0,0.0
2025-10-07,SKU00017,0.0,0.0
2025-10-14,SKU00017,0.0,0.0
2025-10-21,SKU00017,0.0,0.0
2025-10-28,SKU00017,0.0,0.0
2025-11-04,SKU00017,0.0,0.0
2025-11-11,SKU00017,0.0,0.0
2025-11-18,SKU00017,0.0,0.0
2025-11-25,SKU00017,0.0,0.0
2025-12-02,SKU00017,0.0,0.0
2025-12-09,SKU00017,0.0,0.0
2025-12-16,SKU00017,0.0,0.0
2025-12-23,SKU00017,1.0,0.0
2025-12-30,SKU00017,0.0,0.0
2025-01-07,SKU00018,0.0,0.0
2025-01-14,SKU00018,0.0,0.0
2025-01-21,SKU00018,0.0,0.0
2025-01-28,SKU00018,0.0,0.0
2025-02-04,SKU00018,0.0,0.0
2025-02-11,SKU00018,0.0,0.0
2025-02-18,SKU00018,0.0,0.0
2025-02-25,SKU00018,0.0,0.0
2025-03-04,SKU00018,0.0,0.0
2025-03-11,SKU00018,0.0,0.0
2025-03-18,SKU00018,0.0,0.0
2025-03-25,SKU00018,0.0,0.0
2025-04-01,SKU00018,0.0,0.0
2025-04-08,SKU00018,0.0,0.0
2025-04-15,SKU00018,0.0,0.0
2025-04-22,SKU00018,0.0,0.0
2025-04-29,SKU00018,0.0,0.0
2025-05-06,SKU00018,0.0,0.0
2025-05-13,SKU00018,0.0,0.0
2025-05-20,SKU00018,4.0,0.0
2025-05-27,SKU00018,0.0,0.0
2025-06-03,SKU00018,0.0,0.0
2025-06-10,SKU00018,0.0,0.0
2025-06-17,SKU00018,0.0,0.0
2025-06-24,SKU00018,0.0,0.0
2025-07-01,SKU00018,0.0,0.0
2025-07-08,SKU00018,0.0,0.0
2025-07-15,SKU00018,0.0,0.0
2025-07-22,SKU00018,0.0,0.0
2025-07-29,SKU00018,0.0,0.0
2025-08-05,SKU00018,0.0,0.0
2025-08-12,SKU00018,0.0,0.0
2025-08-19,SKU00018,0.0,0.0
2025-08-26,SKU00018,0.0,0.0
2025-09-02,SKU00018,0.0,0.0
2025-09-09,SKU00018,0.0,0.0
2025-09-16,SKU00018,0.0,0.0
2025-09-23,SKU00018,0.0,0.0
2025-09-30,SKU00018,0.0,0.0
2025-10-07,SKU00018,0.0,0.0
2025-10-14,SKU00018,0.0,0.0
2025-10-21,SKU00018,0.0,0.0
2025-10-28,SKU00018,0.0,0.0
2025-11-04,SKU00018,0.0,0.0
2025-11-11,SKU00018,0.0,0.0
2025-11-18,SKU00018,3.0,0.0
2025-11-25,SKU00018,0.0,0.0
2025-12-02,SKU00018,0.0,0.0
2025-12-09,SKU00018,1.0,1.0
2025-12-16,SKU00018,5.0,0.0
2025-12-23,SKU00018,2.0,0.0
2025-12-30,SKU00018,0.0,0.0
2025-01-07,SKU00019,0.0,0.0
2025-01-14,SKU00019,0.0,0.0
2025-01-21,SKU00019,0.0,0.0
2025-01-28,SKU00019,1.0,0.0
2025-02-04,SKU00019,0.0,0.0
2025-02-11,SKU00019,0.0,0.0
2025-02-18,SKU00019,0.0,0.0
2025-02-25,SKU00019,0.0,0.0
2025-03-04,SKU00019,1.0,5.0
2025-03-11,SKU00019,0.0,0.0
2025-03-18,SKU00019,0.0,0.0
2025-03-25,SKU00019,1.0,0.0
2025-04-01,SKU00019,0.0,0.0
2025-04-08,SKU00019,0.0,0.0
2025-04-15,SKU00019,0.0,0.0
2025-04-22,SKU00019,3.0,0.0
2025-04-29,SKU00019,1.0,0.0
2025-05-06,SKU00019,0.0,0.0
2025-05-13,SKU00019,3.0,0.0
2025-05-20,SKU00019,0.0,0.0
2025-05-27,SKU00019,0.0,0.0
2025-06-03,SKU00019,4.0,1.0
2025-06-10,SKU00019,0.0,0.0
2025-06-17,SKU00019,0.0,0.0
2025-06-24,SKU00019,1.0,0.0
2025-07-01,SKU00019,0.0,0.0
2025-07-08,SKU00019,0.0,0.0
2025-07-15,SKU00019,0.0,0.0
2025-07-22,SKU00019,0.0,0.0
2025-07-29,SKU00019,0.0,0.0
2025-08-05,SKU00019,0.0,0.0
2025-08-12,SKU00019,0.0,0.0
2025-08-19,SKU00019,0.0,2.0
2025-08-26,SKU00019,0.0,0.0
2025-09-02,SKU00019,0.0,1.0
2025-09-09,SKU00019,0.0,0.0
2025-09-16,SKU00019,0.0,0.0
2025-09-23,SKU00019,0.0,1.0
2025-09-30,SKU00019,0.0,0.0
2025-10-07,SKU00019,0.0,0.0
2025-10-14,SKU00019,0.0,0.0
2025-10-21,SKU00019,0.0,1.0
2025-10-28,SKU00019,1.0,0.0
2025-11-04,SKU00019,0.0,1.0
2025-11-11,SKU00019,0.0,0.0
2025-11-18,SKU00019,0.0,2.0
2025-11-25,SKU00019,0.0,0.0
2025-12-02,SKU00019,0.0,0.0
2025-12-09,SKU00019,0.0,0.0
2025-12-16,SKU00019,2.0,0.0
2025-12-23,SKU00019,0.0,0.0
2025-12-30,SKU00019,0.0,0.0
2025-01-07,SKU00020,0.0,0.0
2025-01-14,SKU00020,0.0,1.0
2025-01-21,SKU00020,2.0,0.0
2025-01-28,SKU00020,0.0,0.0
2025-02-04,SKU00020,1.0,1.0
2025-02-11,SKU00020,1.0,1.0
2025-02-18,SKU00020,0.0,0.0
2025-02-25,SKU00020,0.0,0.0
2025-03-04,SKU00020,0.0,7.0
2025-03-11,SKU00020,0.0,0.0
2025-03-18,SKU00020,5.0,0.0
2025-03-25,SKU00020,1.0,0.0
2025-04-01,SKU00020,0.0,2.0
2025-04-08,SKU00020,0.0,0.0
2025-04-15,SKU00020,0.0,4.0
2025-04-22,SKU00020,0.0,6.0
2025-04-29,SKU00020,0.0,0.0
2025-05-06,SKU00020,1.0,0.0
2025-05-13,SKU00020,1.0,1.0
2025-05-20,SKU00020,0.0,2.0
2025-05-27,SKU00020,0.0,0.0
2025-06-03,SKU00020,0.0,1.0
2025-06-10,SKU00020,0.0,0.0
2025-06-17,SKU00020,0.0,0.0
2025-06-24,SKU00020,0.0,2.0
2025-07-01,SKU00020,4.0,0.0
2025-07-08,SKU00020,3.0,0.0
2025-07-15,SKU00020,0.0,0.0
2025-07-22,SKU00020,8.0,0.0
2025-07-29,SKU00020,0.0,0.0
2025-08-05,SKU00020,0.0,0.0
2025-08-12,SKU00020,2.0,0.0
2025-08-19,SKU00020,0.0,3.0
2025-08-26,SKU00020,2.0,0.0
2025-09-02,SKU00020,0.0,0.0
2025-09-09,SKU00020,1.0,4.0
2025-09-16,SKU00020,3.0,0.0
2025-09-23,SKU00020,7.0,0.0
2025-09-30,SKU00020,1.0,0.0
2025-10-07,SKU00020,0.0,0.0
2025-10-14,SKU00020,0.0,0.0
2025-10-21,SKU00020,0.0,4.0
2025-10-28,SKU00020,1.0,0.0
2025-11-04,SKU00020,2.0,0.0
2025-11-11,SKU00020,0.0,0.0
2025-11-18,SKU00020,1.0,1.0
2025-11-25,SKU00020,3.0,0.0
2025-12-02,SKU00020,0.0,0.0
2025-12-09,SKU00020,0.0,1.0
2025-12-16,SKU00020,3.0,0.0
2025-12-23,SKU00020,0.0,0.0
2025-12-30,SKU00020,0.0,0.0
2025-01-07,SKU00021,0.0,0.0
2025-01-14,SKU00021,0.0,0.0
2025-01-21,SKU00021,0.0,0.0
2025-01-28,SKU00021,0.0,0.0
2025-02-04,SKU00021,0.0,0.0
2025-02-11,SKU00021,0.0,0.0
2025-02-18,SKU00021,0.0,0.0
2025-02-25,SKU00021,0.0,0.0
2025-03-04,SKU00021,0.0,0.0
2025-03-11,SKU00021,3.0,0.0
2025-03-18,SKU00021,0.0,0.0
2025-03-25,SKU00021,0.0,0.0
2025-04-01,SKU00021,0.0,0.0
2025-04-08,SKU00021,0.0,0.0
2025-04-15,SKU00021,0.0,0.0
2025-04-22,SKU00021,0.0,0.0
2025-04-29,SKU00021,0.0,0.0
2025-05-06,SKU00021,0.0,0.0
2025-05-13,SKU00021,0.0,0.0
2025-05-20,SKU00021,0.0,0.0
2025-05-27,SKU00021,0.0,0.0
2025-06-03,SKU00021,0.0,0.0
2025-06-10,SKU00021,0.0,0.0
2025-06-17,SKU00021,0.0,0.0
2025-06-24,SKU00021,0.0,0.0
2025-07-01,SKU00021,0.0,0.0
2025-07-08,SKU00021,0.0,0.0
2025-07-15,SKU00021,0.0,0.0
2025-07-22,SKU00021,0.0,0.0
2025-07-29,SKU00021,0.0,0.0
2025-08-05,SKU00021,0.0,0.0
2025-08-12,SKU00021,0.0,0.0
2025-08-19,SKU00021,0.0,0.0
2025-08-26,SKU00021,0.0,0.0
2025-09-02,SKU00021,0.0,0.0
2025-09-09,SKU00021,0.0,0.0
2025-09-16,SKU00021,0.0,0.0
2025-09-23,SKU00021,0.0,0.0
2025-09-30,SKU00021,0.0,0.0
2025-10-07,SKU00021,0.0,0.0
2025-10-14,SKU00021,0.0,0.0
2025-10-21,SKU00021,0.0,0.0
2025-10-28,SKU00021,0.0,0.0
2025-11-04,SKU00021,0.0,0.0
2025-11-11,SKU00021,0.0,0.0
2025-11-18,SKU00021,0.0,0.0
2025-11-25,SKU00021,0.0,0.0
2025-12-02,SKU00021,0.0,0.0
2025-12-09,SKU00021,0.0,0.0
2025-12-16,SKU00021,0.0,0.0
2025-12-23,SKU00021,0.0,0.0
2025-12-30,SKU00021,0.0,0.0
2025-01-07,SKU00022,0.0,0.0
2025-01-14,SKU00022,0.0,0.0
2025-01-21,SKU00022,0.0,0.0
2025-01-28,SKU00022,0.0,0.0
2025-02-04,SKU00022,0.0,0.0
2025-02-11,SKU00022,0.0,0.0
2025-02-18,SKU00022,0.0,0.0
2025-02-25,SKU00022,0.0,0.0
2025-03-04,SKU00022,0.0,0.0
2025-03-11,SKU00022,0.0,0.0
2025-03-18,SKU00022,0.0,0.0
2025-03-25,SKU00022,0.0,0.0
2025-04-01,SKU00022,0.0,0.0
2025-04-08,SKU00022,0.0,0.0
2025-04-15,SKU00022,0.0,0.0
2025-04-22,SKU00022,0.0,0.0
2025-04-29,SKU00022,0.0,0.0
2025-05-06,SKU00022,0.0,0.0
2025-05-13,SKU00022,0.0,0.0
2025-05-20,SKU00022,0.0,0.0
2025-05-27,SKU00022,2.0,0.0
2025-06-03,SKU00022,0.0,0.0
2025-06-10,SKU00022,0.0,0.0
2025-06-17,SKU00022,0.0,1.0
2025-06-24,SKU00022,0.0,0.0
2025-07-01,SKU00022,0.0,0.0
2025-07-08,SKU00022,0.0,0.0
2025-07-15,SKU00022,0.0,0.0
2025-07-22,SKU00022,0.0,0.0
2025-07-29,SKU00022,0.0,0.0
2025-08-05,SKU00022,0.0,0.0
2025-08-12,SKU00022,0.0,0.0
2025-08-19,SKU00022,0.0,0.0
2025-08-26,SKU00022,0.0,0.0
2025-09-02,SKU00022,0.0,0.0
2025-09-09,SKU00022,0.0,0.0
2025-09-16,SKU00022,0.0,0.0
2025-09-23,SKU00022,0.0,0.0
2025-09-30,SKU00022,0.0,0.0
2025-10-07,SKU00022,0.0,0.0
2025-10-14,SKU00022,0.0,0.0
2025-10-21,SKU00022,0.0,0.0
2025-10-28,SKU00022,0.0,0.0
2025-11-04,SKU00022,0.0,0.0
2025-11-11,SKU00022,0.0,0.0
2025-11-18,SKU00022,0.0,0.0
2025-11-25,SKU00022,0.0,0.0
2025-12-02,SKU00022,0.0,0.0
2025-12-09,SKU00022,0.0,0.0
2025-12-16,SKU00022,0.0,0.0
2025-12-23,SKU00022,0.0,0.0
2025-12-30,SKU00022,0.0,0.0
2025-01-07,SKU00023,0.0,0.0
2025-01-14,SKU00023,0.0,0.0
2025-01-21,SKU00023,0.0,0.0
2025-01-28,SKU00023,0.0,0.0
2025-02-04,SKU00023,0.0,0.0
2025-02-11,SKU00023,0.0,0.0
2025-02-18,SKU00023,0.0,2.0
2025-02-25,SKU00023,0.0,0.0
2025-03-04,SKU00023,0.0,0.0
2025-03-11,SKU00023,0.0,0.0
2025-03-18,SKU00023,0.0,0.0
2025-03-25,SKU00023,0.0,0.0
2025-04-01,SKU00023,1.0,0.0
2025-04-08,SKU00023,0.0,3.0
2025-04-15,SKU00023,0.0,0.0
2025-04-22,SKU00023,0.0,0.0
2025-04-29,SKU00023,0.0,0.0
2025-05-06,SKU00023,0.0,0.0
2025-05-13,SKU00023,0.0,0.0
2025-05-20,SKU00023,0.0,0.0
2025-05-27,SKU00023,0.0,0.0
2025-06-03,SKU00023,0.0,0.0
2025-06-10,SKU00023,0.0,0.0
2025-06-17,SKU00023,0.0,0.0
2025-06-24,SKU00023,0.0,0.0
2025-07-01,SKU00023,0.0,0.0
2025-07-08,SKU00023,0.0,0.0
2025-07-15,SKU00023,0.0,0.0
2025-07-22,SKU00023,0.0,0.0
2025-07-29,SKU00023,0.0,0.0
2025-08-05,SKU00023,0.0,0.0
2025-08-12,SKU00023,0.0,0.0
2025-08-19,SKU00023,0.0,0.0
2025-08-26,SKU00023,0.0,0.0
2025-09-02,SKU00023,0.0,0.0
2025-09-09,SKU00023,0.0,0.0
2025-09-16,SKU00023,0.0,0.0
2025-09-23,SKU00023,0.0,0.0
2025-09-30,SKU00023,0.0,0.0
2025-10-07,SKU00023,0.0,0.0
2025-10-14,SKU00023,0.0,0.0
2025-10-21,SKU00023,0.0,0.0
2025-10-28,SKU00023,0.0,0.0
2025-11-04,SKU00023,0.0,0.0
2025-11-11,SKU00023,0.0,0.0
2025-11-18,SKU00023,0.0,0.0
2025-11-25,SKU00023,0.0,0.0
2025-12-02,SKU00023,0.0,0.0
2025-12-09,SKU00023,0.0,1.0
2025-12-16,SKU00023,0.0,0.0
2025-12-23,SKU00023,0.0,0.0
2025-12-30,SKU00023,0.0,0.0
2025-01-07,SKU00024,0.0,0.0
2025-01-14,SKU00024,1.0,0.0
2025-01-21,SKU00024,0.0,0.0
2025-01-28,SKU00024,0.0,0.0
2025-02-04,SKU00024,0.0,0.0
2025-02-11,SKU00024,0.0,0.0
2025-02-18,SKU00024,0.0,0.0
2025-02-25,SKU00024,0.0,0.0
2025-03-04,SKU00024,0.0,0.0
2025-03-11,SKU00024,0.0,0.0
2025-03-18,SKU00024,0.0,0.0
2025-03-25,SKU00024,0.0,0.0
2025-04-01,SKU00024,0.0,0.0
2025-04-08,SKU00024,4.0,0.0
2025-04-15,SKU00024,0.0,0.0
2025-04-22,SKU00024,0.0,0.0
2025-04-29,SKU00024,1.0,0.0
2025-05-06,SKU00024,0.0,0.0
2025-05-13,SKU00024,0.0,0.0
2025-05-20,SKU00024,0.0,0.0
2025-05-27,SKU00024,0.0,0.0
2025-06-03,SKU00024,0.0,0.0
2025-06-10,SKU00024,0.0,0.0
2025-06-17,SKU00024,0.0,0.0
2025-06-24,SKU00024,0.0,0.0
2025-07-01,SKU00024,0.0,0.0
2025-07-08,SKU00024,0.0,0.0
2025-07-15,SKU00024,0.0,0.0
2025-07-22,SKU00024,0.0,0.0
2025-07-29,SKU00024,3.0,0.0
2025-08-05,SKU00024,1.0,0.0
2025-08-12,SKU00024,1.0,0.0
2025-08-19,SKU00024,0.0,0.0
2025-08-26,SKU00024,0.0,0.0
2025-09-02,SKU00024,0.0,0.0
2025-09-09,SKU00024,0.0,2.0
2025-09-16,SKU00024,2.0,0.0
2025-09-23,SKU00024,0.0,0.0
2025-09-30,SKU00024,0.0,0.0
2025-10-07,SKU00024,0.0,0.0
2025-10-14,SKU00024,0.0,0.0
2025-10-21,SKU00024,0.0,0.0
2025-10-28,SKU00024,0.0,0.0
2025-11-04,SKU00024,0.0,0.0
2025-11-11,SKU00024,0.0,0.0
2025-11-18,SKU00024,0.0,0.0
2025-11-25,SKU00024,0.0,0.0
2025-12-02,SKU00024,1.0,0.0
2025-12-09,SKU00024,0.0,0.0
2025-12-16,SKU00024,0.0,0.0
2025-12-23,SKU00024,0.0,0.0
2025-12-30,SKU00024,0.0,0.0
2025-01-07,SKU00025,0.0,0.0
2025-01-14,SKU00025,0.0,4.0
2025-01-21,SKU00025,0.0,0.0
2025-01-28,SKU00025,0.0,0.0
2025-02-04,SKU00025,0.0,0.0
2025-02-11,SKU00025,0.0,0.0
2025-02-18,SKU00025,0.0,0.0
2025-02-25,SKU00025,0.0,0.0
2025-03-04,SKU00025,0.0,0.0
2025-03-11,SKU00025,0.0,0.0
2025-03-18,SKU00025,0.0,0.0
2025-03-25,SKU00025,0.0,0.0
2025-04-01,SKU00025,1.0,0.0
2025-04-08,SKU00025,0.0,0.0
2025-04-15,SKU00025,0.0,0.0
2025-04-22,SKU00025,0.0,0.0
2025-04-29,SKU00025,0.0,0.0
2025-05-06,SKU00025,0.0,0.0
2025-05-13,SKU00025,0.0,0.0
2025-05-20,SKU00025,0.0,0.0
2025-05-27,SKU00025,0.0,0.0
2025-06-03,SKU00025,1.0,0.0
2025-06-10,SKU00025,0.0,0.0
2025-06-17,SKU00025,0.0,1.0
2025-06-24,SKU00025,0.0,0.0
2025-07-01,SKU00025,1.0,0.0
2025-07-08,SKU00025,0.0,0.0
2025-07-15,SKU00025,0.0,0.0
2025-07-22,SKU00025,0.0,0.0
2025-07-29,SKU00025,0.0,0.0
2025-08-05,SKU00025,0.0,0.0
2025-08-12,SKU00025,0.0,0.0
2025-08-19,SKU00025,0.0,0.0
2025-08-26,SKU00025,0.0,0.0
2025-09-02,SKU00025,0.0,0.0
2025-09-09,SKU00025,0.0,0.0
2025-09-16,SKU00025,0.0,0.0
2025-09-23,SKU00025,0.0,0.0
2025-09-30,SKU00025,0.0,0.0
2025-10-07,SKU00025,2.0,0.0
2025-10-14,SKU00025,0.0,0.0
2025-10-21,SKU00025,0.0,0.0
2025-10-28,SKU00025,0.0,0.0
2025-11-04,SKU00025,0.0,0.0
2025-11-11,SKU00025,0.0,0.0
2025-11-18,SKU00025,0.0,0.0
2025-11-25,SKU00025,0.0,0.0
2025-12-02,SKU00025,0.0,0.0
2025-12-09,SKU00025,0.0,0.0
2025-12-16,SKU00025,3.0,0.0
2025-12-23,SKU00025,0.0,0.0
2025-12-30,SKU00025,0.0,0.0
2025-01-07,SKU00026,0.0,0.0
2025-01-14,SKU00026,0.0,0.0
2025-01-21,SKU00026,0.0,0.0
2025-01-28,SKU00026,0.0,0.0
2025-02-04,SKU00026,0.0,0.0
2025-02-11,SKU00026,0.0,0.0
2025-02-18,SKU00026,0.0,0.0
2025-02-25,SKU00026,0.0,0.0
2025-03-04,SKU00026,0.0,0.0
2025-03-11,SKU00026,0.0,0.0
2025-03-18,SKU00026,0.0,0.0
2025-03-25,SKU00026,0.0,0.0
2025-04-01,SKU00026,0.0,0.0
2025-04-08,SKU00026,0.0,0.0
2025-04-15,SKU00026,0.0,0.0
2025-04-22,SKU00026,0.0,0.0
2025-04-29,SKU00026,2.0,0.0
2025-05-06,SKU00026,0.0,0.0
2025-05-13,SKU00026,0.0,0.0
2025-05-20,SKU00026,0.0,0.0
2025-05-27,SKU00026,0.0,0.0
2025-06-03,SKU00026,0.0,0.0
2025-06-10,SKU00026,0.0,0.0
2025-06-17,SKU00026,0.0,0.0
2025-06-24,SKU00026,0.0,0.0
2025-07-01,SKU00026,0.0,0.0
2025-07-08,SKU00026,0.0,0.0
2025-07-15,SKU00026,0.0,0.0
2025-07-22,SKU00026,0.0,0.0
