lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,week_number,month,quarter,season,actual_demand,forecast_demand,store_id,sku_id,stock_on_hand,reorder_point,safety_stock,stockout_gap,overstock_gap,stockout_risk,overstock_risk,risk_type,risk_severity,priority,action,unit_price,cost_price,stockout_units_at_risk,overstock_units_at_risk,sales_at_risk_rupees,locked_capital_rupees,rupee_value_at_stake
1.0,1.0,2.0,1.0,1.75,1.5,50,12,4,Winter,2,1.6777777777777778,ST19,SKU03847,0.0,0.0,0.0,1.6777777777777778,-1.6777777777777778,True,False,Stockout,1.6777777777777778,Low,Reorder Now,100.07,57.63,1.6777777777777778,0.0,167.8952222222222,0.0,167.8952222222222
2.0,1.0,3.0,2.0,1.75,1.625,8,2,1,Winter,1,1.8783333333333332,ST19,SKU00617,0.0,0.0,0.0,1.8783333333333332,-1.8783333333333332,True,False,Stockout,1.8783333333333332,Low,Reorder Now,1071.33,754.16,1.8783333333333332,0.0,2012.3148499999998,0.0,2012.3148499999998
1.0,2.0,1.0,1.0,1.25,1.5,23,6,2,Summer,1,3.188833333333333,ST19,SKU02535,0.0,0.0,0.0,3.188833333333333,-3.188833333333333,True,False,Stockout,3.188833333333333,Low,Reorder Now,985.87,776.47,3.188833333333333,0.0,3143.775118333333,0.0,3143.775118333333
1.0,1.0,1.0,1.0,1.25,1.5,26,6,2,Summer,1,1.6534047619047616,ST15,SKU02870,0.0,0.0,0.0,1.6534047619047616,-1.6534047619047616,True,False,Stockout,1.6534047619047616,Low,Reorder Now,794.71,627.11,1.6534047619047616,0.0,1313.9772983333332,0.0,1313.9772983333332
1.0,5.0,4.0,2.0,2.75,2.25,33,8,3,Summer,1,2.32,ST05,SKU02874,0.0,0.0,0.0,2.32,-2.32,True,False,Stockout,2.32,Low,Reorder Now,169.6,126.85,2.32,0.0,393.472,0.0,393.472
1.0,1.0,1.0,3.0,2.0,2.125,37,9,3,Autumn,3,1.3875,ST05,SKU02648,0.0,45.0,14.0,-12.6125,-1.3875,True,False,Stockout,12.6125,Medium,Reorder Now,883.45,591.38,0.0,0.0,0.0,0.0,0.0
3.0,1.0,5.0,1.0,2.5,2.125,46,11,4,Autumn,2,2.46,ST13,SKU02665,0.0,0.0,0.0,2.46,-2.46,True,False,Stockout,2.46,Low,Reorder Now,142.5,100.85,2.46,0.0,350.55,0.0,350.55
2.0,3.0,1.0,1.0,1.75,2.25,5,1,1,Winter,1,2.44,ST13,SKU02543,0.0,0.0,0.0,2.44,-2.44,True,False,Stockout,2.44,Low,Reorder Now,1956.24,1248.98,2.44,0.0,4773.2256,0.0,4773.2256
1.0,2.0,1.0,4.0,1.75,2.25,37,9,3,Autumn,1,1.81,ST13,SKU03525,0.0,0.0,0.0,1.81,-1.81,True,False,Stockout,1.81,Low,Reorder Now,880.36,534.25,1.81,0.0,1593.4516,0.0,1593.4516
1.0,1.0,3.0,1.0,1.75,1.875,45,11,4,Autumn,1,1.35,ST23,SKU03464,0.0,0.0,0.0,1.35,-1.35,True,False,Stockout,1.35,Low,Reorder Now,244.37,142.36,1.35,0.0,329.89950000000005,0.0,329.89950000000005
1.0,1.0,1.0,4.0,1.0,2.125,6,2,1,Winter,1,2.54,ST03,SKU04063,0.0,0.0,0.0,2.54,-2.54,True,False,Stockout,2.54,Low,Reorder Now,471.49,269.42,2.54,0.0,1197.5846000000001,0.0,1197.5846000000001
1.0,1.0,1.0,5.0,1.0,1.75,11,3,1,Spring,4,2.8118333333333334,ST24,SKU04782,0.0,0.0,0.0,2.8118333333333334,-2.8118333333333334,True,False,Stockout,2.8118333333333334,Low,Reorder Now,1639.0,1304.46,2.8118333333333334,0.0,4608.594833333334,0.0,4608.594833333334
4.0,1.0,1.0,1.0,1.75,1.625,15,4,2,Spring,2,1.96,ST29,SKU01024,0.0,0.0,0.0,1.96,-1.96,True,False,Stockout,1.96,Low,Reorder Now,156.04,86.03,1.96,0.0,305.8384,0.0,305.8384
2.0,4.0,1.0,3.0,2.0,1.75,20,5,2,Spring,1,1.8833333333333335,ST29,SKU01021,0.0,0.0,0.0,1.8833333333333335,-1.8833333333333335,True,False,Stockout,1.8833333333333335,Low,Reorder Now,1243.47,702.35,1.8833333333333335,0.0,2341.8685000000005,0.0,2341.8685000000005
1.0,2.0,1.0,1.0,2.0,1.5,25,6,2,Summer,4,3.0601666666666665,ST29,SKU03800,0.0,23.0,8.0,-4.9398333333333335,-3.0601666666666665,True,False,Stockout,4.9398333333333335,Low,Reorder Now,114.46,76.17,0.0,0.0,0.0,0.0,0.0
4.0,1.0,4.0,1.0,2.75,1.875,49,12,4,Winter,1,2.23,ST29,SKU01138,0.0,69.0,29.0,-26.77,-2.23,True,False,Stockout,26.77,Medium,Reorder Now,181.15,141.66,0.0,0.0,0.0,0.0,0.0
1.0,4.0,2.0,1.0,2.0,1.875,52,12,4,Winter,2,1.5336666666666667,ST29,SKU00876,0.0,0.0,0.0,1.5336666666666667,-1.5336666666666667,True,False,Stockout,1.5336666666666667,Low,Reorder Now,92.51,67.9,1.5336666666666667,0.0,141.87950333333336,0.0,141.87950333333336
2.0,1.0,1.0,1.0,2.0,2.0,4,1,1,Winter,1,2.02,ST22,SKU02945,0.0,0.0,0.0,2.02,-2.02,True,False,Stockout,2.02,Low,Reorder Now,866.32,628.97,2.02,0.0,1749.9664,0.0,1749.9664
1.0,2.0,4.0,1.0,2.0,2.0,7,2,1,Winter,1,1.5866666666666667,ST29,SKU01009,0.0,84.0,33.0,-31.413333333333334,-1.5866666666666667,True,False,Stockout,31.413333333333334,Medium,Reorder Now,223.42,155.57,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,4.0,1.25,2.0,25,6,2,Summer,5,2.3,ST29,SKU01824,0.0,0.0,0.0,2.3,-2.3,True,False,Stockout,2.3,Low,Reorder Now,324.93,215.83,2.3,0.0,747.3389999999999,0.0,747.3389999999999
5.0,1.0,2.0,2.0,2.25,2.125,27,7,3,Summer,1,3.13,ST29,SKU02453,0.0,0.0,0.0,3.13,-3.13,True,False,Stockout,3.13,Low,Reorder Now,2151.17,1653.47,3.13,0.0,6733.1621,0.0,6733.1621
1.0,5.0,1.0,1.0,2.0,2.0,48,11,4,Autumn,2,3.123333333333333,ST29,SKU04321,0.0,0.0,0.0,3.123333333333333,-3.123333333333333,True,False,Stockout,3.123333333333333,Low,Reorder Now,961.3,658.32,3.123333333333333,0.0,3002.460333333333,0.0,3002.460333333333
2.0,1.0,1.0,4.0,2.25,2.125,50,12,4,Winter,2,1.44,ST01,SKU00190,0.0,0.0,0.0,1.44,-1.44,True,False,Stockout,1.44,Low,Reorder Now,145.42,84.74,1.44,0.0,209.40479999999997,0.0,209.40479999999997
2.0,2.0,5.0,1.0,2.5,1.875,52,12,4,Winter,1,2.17,ST01,SKU00052,0.0,0.0,0.0,2.17,-2.17,True,False,Stockout,2.17,Low,Reorder Now,1372.15,967.68,2.17,0.0,2977.5655,0.0,2977.5655
1.0,1.0,1.0,1.0,1.0,1.0,34,8,3,Summer,1,1.8344920634920634,ST21,SKU03734,0.0,0.0,0.0,1.8344920634920634,-1.8344920634920634,True,False,Stockout,1.8344920634920634,Low,Reorder Now,441.41,286.6,1.8344920634920634,0.0,809.7631417460318,0.0,809.7631417460318
1.0,1.0,1.0,1.0,1.0,1.0,35,8,3,Summer,2,1.6929841269841264,ST04,SKU04321,0.0,24.0,7.0,-5.307015873015874,-1.6929841269841264,True,False,Stockout,5.307015873015874,Low,Reorder Now,961.3,658.32,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.25,1.125,44,10,4,Autumn,1,1.2608333333333333,ST04,SKU04890,0.0,0.0,0.0,1.2608333333333333,-1.2608333333333333,True,False,Stockout,1.2608333333333333,Low,Reorder Now,96.81,70.71,1.2608333333333333,0.0,122.061275,0.0,122.061275
2.0,1.0,1.0,1.0,1.5,1.5,37,9,3,Autumn,3,3.358333333333334,ST02,SKU01343,0.0,0.0,0.0,3.358333333333334,-3.358333333333334,True,False,Stockout,3.358333333333334,Low,Reorder Now,332.15,217.25,3.358333333333334,0.0,1115.4704166666668,0.0,1115.4704166666668
3.0,2.0,2.0,1.0,2.0,1.75,1,1,1,Winter,5,2.13,ST05,SKU04191,0.0,69.0,20.0,-17.87,-2.13,True,False,Stockout,17.87,Medium,Reorder Now,106.7,80.76,0.0,0.0,0.0,0.0,0.0
5.0,3.0,1.0,3.0,2.75,2.25,4,1,1,Winter,1,2.81,ST19,SKU04423,0.0,0.0,0.0,2.81,-2.81,True,False,Stockout,2.81,Low,Reorder Now,225.6,150.84,2.81,0.0,633.936,0.0,633.936
1.0,5.0,2.0,1.0,2.75,2.0,19,5,2,Spring,3,2.0,ST27,SKU04495,0.0,0.0,0.0,2.0,-2.0,True,False,Stockout,2.0,Low,Reorder Now,266.02,208.11,2.0,0.0,532.04,0.0,532.04
3.0,1.0,3.0,1.0,3.0,2.25,28,7,3,Summer,1,2.3,ST08,SKU02479,0.0,0.0,0.0,2.3,-2.3,True,False,Stockout,2.3,Low,Reorder Now,872.55,648.64,2.3,0.0,2006.8649999999998,0.0,2006.8649999999998
1.0,3.0,5.0,2.0,2.5,2.25,36,9,3,Autumn,3,2.11,ST07,SKU01603,0.0,0.0,0.0,2.11,-2.11,True,False,Stockout,2.11,Low,Reorder Now,1540.86,880.04,2.11,0.0,3251.2146,0.0,3251.2146
3.0,1.0,1.0,1.0,2.0,2.375,51,12,4,Winter,2,2.64,ST03,SKU03292,0.0,85.0,29.0,-26.36,-2.64,True,False,Stockout,26.36,Medium,Reorder Now,164.03,112.68,0.0,0.0,0.0,0.0,0.0
2.0,3.0,3.0,2.0,2.25,2.5,52,12,4,Winter,1,2.19,ST27,SKU04280,0.0,31.0,10.0,-7.8100000000000005,-2.19,True,False,Stockout,7.8100000000000005,Low,Reorder Now,318.92,184.83,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,3.0,1.75,2.375,1,12,4,Winter,2,2.1333333333333333,ST21,SKU04133,186.0,72.0,30.0,-213.86666666666667,183.86666666666667,False,True,Overstock,183.86666666666667,High,Markdown/Clear,181.25,122.27,0.0,183.86666666666667,0.0,22481.377333333334,22481.377333333334
2.0,1.0,3.0,5.0,2.0,2.25,10,3,1,Spring,3,1.328,ST09,SKU01076,0.0,0.0,0.0,1.328,-1.328,True,False,Stockout,1.328,Low,Reorder Now,172.63,132.12,1.328,0.0,229.25264,0.0,229.25264
3.0,2.0,2.0,1.0,2.0,2.0,11,3,1,Spring,1,2.3533333333333335,ST05,SKU03861,0.0,0.0,0.0,2.3533333333333335,-2.3533333333333335,True,False,Stockout,2.3533333333333335,Low,Reorder Now,803.59,638.1,2.3533333333333335,0.0,1891.1151333333335,0.0,1891.1151333333335
1.0,3.0,1.0,3.0,1.75,2.0,12,3,1,Spring,1,2.694666666666667,ST05,SKU02776,0.0,82.0,40.0,-37.30533333333333,-2.694666666666667,True,False,Stockout,37.30533333333333,Medium,Reorder Now,234.93,178.45,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,1.75,1.75,27,7,3,Summer,5,2.0,ST05,SKU02212,0.0,0.0,0.0,2.0,-2.0,True,False,Stockout,2.0,Low,Reorder Now,569.68,421.82,2.0,0.0,1139.36,0.0,1139.36
5.0,1.0,3.0,3.0,2.5,2.25,31,7,3,Summer,3,2.08,ST16,SKU04321,0.0,0.0,0.0,2.08,-2.08,True,False,Stockout,2.08,Low,Reorder Now,961.3,658.32,2.08,0.0,1999.504,0.0,1999.504
3.0,5.0,1.0,2.0,2.5,2.25,37,9,3,Autumn,2,2.3506666666666667,ST16,SKU02665,0.0,0.0,0.0,2.3506666666666667,-2.3506666666666667,True,False,Stockout,2.3506666666666667,Low,Reorder Now,142.5,100.85,2.3506666666666667,0.0,334.97,0.0,334.97
2.0,3.0,1.0,1.0,2.75,2.25,38,9,3,Autumn,5,2.71,ST03,SKU03727,0.0,0.0,0.0,2.71,-2.71,True,False,Stockout,2.71,Low,Reorder Now,1660.93,1291.18,2.71,0.0,4501.1203000000005,0.0,4501.1203000000005
5.0,2.0,5.0,2.0,3.75,2.75,44,10,4,Autumn,2,1.78,ST22,SKU03462,0.0,0.0,0.0,1.78,-1.78,True,False,Stockout,1.78,Low,Reorder Now,1587.45,943.46,1.78,0.0,2825.661,0.0,2825.661
2.0,5.0,3.0,3.0,3.0,2.75,45,11,4,Autumn,1,2.19,ST22,SKU03301,0.0,0.0,0.0,2.19,-2.19,True,False,Stockout,2.19,Low,Reorder Now,296.26,216.58,2.19,0.0,648.8094,0.0,648.8094
2.0,1.0,3.0,2.0,1.75,1.75,14,4,2,Spring,2,2.526666666666667,ST19,SKU04341,0.0,0.0,0.0,2.526666666666667,-2.526666666666667,True,False,Stockout,2.526666666666667,Low,Reorder Now,67.39,37.68,2.526666666666667,0.0,170.2720666666667,0.0,170.2720666666667
2.0,2.0,1.0,1.0,1.5,1.75,28,7,3,Summer,1,2.4075,ST07,SKU02759,0.0,0.0,0.0,2.4075,-2.4075,True,False,Stockout,2.4075,Low,Reorder Now,149.76,113.32,2.4075,0.0,360.54720000000003,0.0,360.54720000000003
1.0,2.0,1.0,3.0,1.5,1.75,48,11,4,Autumn,1,1.62,ST18,SKU01002,0.0,0.0,0.0,1.62,-1.62,True,False,Stockout,1.62,Low,Reorder Now,252.83,193.42,1.62,0.0,409.5846,0.0,409.5846
4.0,1.0,1.0,2.0,2.5,2.125,51,12,4,Winter,4,1.51,ST22,SKU04321,0.0,0.0,0.0,1.51,-1.51,True,False,Stockout,1.51,Low,Reorder Now,961.3,658.32,1.51,0.0,1451.5629999999999,0.0,1451.5629999999999
4.0,4.0,4.0,1.0,3.25,2.375,7,2,1,Winter,2,2.09,ST22,SKU03057,0.0,68.0,31.0,-28.91,-2.09,True,False,Stockout,28.91,Medium,Reorder Now,206.34,151.61,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,4.0,1.5,2.25,44,10,4,Autumn,3,2.216666666666667,ST08,SKU02242,0.0,0.0,0.0,2.216666666666667,-2.216666666666667,True,False,Stockout,2.216666666666667,Low,Reorder Now,143.27,79.11,2.216666666666667,0.0,317.58183333333335,0.0,317.58183333333335
3.0,1.0,2.0,2.0,1.75,2.125,51,12,4,Winter,1,2.9546666666666668,ST08,SKU02841,0.0,0.0,0.0,2.9546666666666668,-2.9546666666666668,True,False,Stockout,2.9546666666666668,Low,Reorder Now,271.96,152.83,2.9546666666666668,0.0,803.5511466666667,0.0,803.5511466666667
1.0,3.0,1.0,3.0,1.5,2.0,21,5,2,Spring,2,1.825,ST27,SKU02323,0.0,0.0,0.0,1.825,-1.825,True,False,Stockout,1.825,Low,Reorder Now,422.47,317.23,1.825,0.0,771.00775,0.0,771.00775
2.0,1.0,1.0,3.0,1.75,1.875,40,9,3,Autumn,1,2.171333333333333,ST06,SKU03839,205.0,47.0,14.0,-216.82866666666666,202.82866666666666,False,True,Overstock,202.82866666666666,High,Markdown/Clear,598.7,459.02,0.0,202.82866666666666,0.0,93102.41457333333,93102.41457333333
1.0,4.0,4.0,3.0,3.5,3.125,47,11,4,Autumn,2,3.16,ST12,SKU04143,0.0,0.0,0.0,3.16,-3.16,True,False,Stockout,3.16,Low,Reorder Now,413.46,303.85,3.16,0.0,1306.5336,0.0,1306.5336
2.0,1.0,5.0,4.0,3.0,3.0,48,11,4,Autumn,2,3.03,ST17,SKU03549,0.0,0.0,0.0,3.03,-3.03,True,False,Stockout,3.03,Low,Reorder Now,173.56,135.57,3.03,0.0,525.8868,0.0,525.8868
2.0,2.0,4.0,1.0,2.25,2.75,1,1,1,Winter,1,2.76,ST17,SKU00605,93.0,79.0,29.0,-119.24,90.24,False,True,Overstock,90.24,High,Markdown/Clear,420.44,278.06,0.0,90.24,0.0,25092.1344,25092.1344
1.0,2.0,1.0,3.0,1.5,2.75,3,1,1,Winter,1,3.61,ST17,SKU04197,229.0,83.0,23.0,-248.39,225.39,False,True,Overstock,225.39,High,Markdown/Clear,358.95,281.31,0.0,225.39,0.0,63404.4609,63404.4609
1.0,1.0,2.0,4.0,1.5,2.5,7,2,1,Winter,4,1.78,ST06,SKU00974,0.0,0.0,0.0,1.78,-1.78,True,False,Stockout,1.78,Low,Reorder Now,47.34,34.78,1.78,0.0,84.26520000000001,0.0,84.26520000000001
4.0,1.0,2.0,5.0,2.0,2.5,9,2,1,Winter,1,1.76,ST06,SKU01937,31.0,25.0,11.0,-40.239999999999995,29.24,False,True,Overstock,29.24,Medium,Markdown/Clear,1685.23,1286.62,0.0,29.24,0.0,37620.7688,37620.7688
1.0,4.0,1.0,4.0,1.75,2.0,16,4,2,Spring,1,2.05,ST22,SKU01531,0.0,0.0,0.0,2.05,-2.05,True,False,Stockout,2.05,Low,Reorder Now,230.82,172.62,2.05,0.0,473.1809999999999,0.0,473.1809999999999
1.0,1.0,1.0,1.0,1.75,1.625,18,5,2,Spring,2,2.6175,ST11,SKU00847,0.0,0.0,0.0,2.6175,-2.6175,True,False,Stockout,2.6175,Low,Reorder Now,398.86,303.09,2.6175,0.0,1044.0160500000002,0.0,1044.0160500000002
2.0,1.0,4.0,2.0,2.0,1.75,19,5,2,Spring,2,2.075,ST11,SKU03310,0.0,0.0,0.0,2.075,-2.075,True,False,Stockout,2.075,Low,Reorder Now,724.69,574.38,2.075,0.0,1503.7317500000001,0.0,1503.7317500000001
2.0,2.0,1.0,2.0,1.5,1.75,20,5,2,Spring,1,2.1791666666666667,ST11,SKU04080,0.0,0.0,0.0,2.1791666666666667,-2.1791666666666667,True,False,Stockout,2.1791666666666667,Low,Reorder Now,253.73,192.38,2.1791666666666667,0.0,552.9199583333333,0.0,552.9199583333333
1.0,2.0,1.0,1.0,1.5,1.625,24,6,2,Summer,2,1.255,ST11,SKU03571,0.0,0.0,0.0,1.255,-1.255,True,False,Stockout,1.255,Low,Reorder Now,1043.87,751.91,1.255,0.0,1310.0568499999997,0.0,1310.0568499999997
2.0,1.0,2.0,1.0,1.75,1.75,26,6,2,Summer,1,2.4619999999999997,ST03,SKU00893,0.0,0.0,0.0,2.4619999999999997,-2.4619999999999997,True,False,Stockout,2.4619999999999997,Low,Reorder Now,690.66,488.07,2.4619999999999997,0.0,1700.4049199999997,0.0,1700.4049199999997
1.0,2.0,2.0,4.0,1.5,1.75,28,7,3,Summer,5,2.0966666666666667,ST19,SKU04833,0.0,0.0,0.0,2.0966666666666667,-2.0966666666666667,True,False,Stockout,2.0966666666666667,Low,Reorder Now,115.48,76.64,2.0966666666666667,0.0,242.1230666666667,0.0,242.1230666666667
5.0,1.0,1.0,1.0,2.25,1.875,31,8,3,Summer,5,1.7,ST23,SKU04321,0.0,0.0,0.0,1.7,-1.7,True,False,Stockout,1.7,Low,Reorder Now,961.3,658.32,1.7,0.0,1634.2099999999998,0.0,1634.2099999999998
5.0,5.0,2.0,1.0,3.25,2.375,33,8,3,Summer,3,2.19,ST03,SKU00432,0.0,0.0,0.0,2.19,-2.19,True,False,Stockout,2.19,Low,Reorder Now,1977.65,1128.66,2.19,0.0,4331.0535,0.0,4331.0535
3.0,5.0,1.0,2.0,3.5,2.625,44,10,4,Autumn,3,2.48,ST03,SKU03800,0.0,0.0,0.0,2.48,-2.48,True,False,Stockout,2.48,Low,Reorder Now,114.46,76.17,2.48,0.0,283.8608,0.0,283.8608
3.0,3.0,5.0,2.0,4.0,2.75,47,11,4,Autumn,5,2.05,ST03,SKU04315,0.0,99.0,37.0,-34.95,-2.05,True,False,Stockout,34.95,Medium,Reorder Now,497.47,322.69,0.0,0.0,0.0,0.0,0.0
5.0,3.0,5.0,1.0,4.0,3.125,48,11,4,Autumn,1,3.22,ST07,SKU02605,0.0,0.0,0.0,3.22,-3.22,True,False,Stockout,3.22,Low,Reorder Now,67.28,40.05,3.22,0.0,216.6416,0.0,216.6416
1.0,5.0,3.0,2.0,3.0,3.125,4,1,1,Winter,1,3.54,ST07,SKU02577,0.0,0.0,0.0,3.54,-3.54,True,False,Stockout,3.54,Low,Reorder Now,120.46,75.94,3.54,0.0,426.4284,0.0,426.4284
1.0,1.0,3.0,1.0,2.5,3.0,17,4,2,Spring,1,3.6,ST07,SKU04321,0.0,0.0,0.0,3.6,-3.6,True,False,Stockout,3.6,Low,Reorder Now,961.3,658.32,3.6,0.0,3460.68,0.0,3460.68
1.0,1.0,5.0,5.0,2.0,3.0,18,4,2,Spring,3,2.87,ST06,SKU03104,0.0,0.0,0.0,2.87,-2.87,True,False,Stockout,2.87,Low,Reorder Now,480.01,282.02,2.87,0.0,1377.6287,0.0,1377.6287
3.0,1.0,1.0,5.0,1.5,2.75,24,6,2,Summer,3,2.16,ST29,SKU03197,0.0,0.0,0.0,2.16,-2.16,True,False,Stockout,2.16,Low,Reorder Now,516.84,363.7,2.16,0.0,1116.3744000000002,0.0,1116.3744000000002
3.0,3.0,1.0,3.0,2.0,2.5,41,10,4,Autumn,2,2.4575,ST21,SKU03729,0.0,0.0,0.0,2.4575,-2.4575,True,False,Stockout,2.4575,Low,Reorder Now,111.51,64.91,2.4575,0.0,274.035825,0.0,274.035825
2.0,3.0,1.0,3.0,2.25,2.375,43,10,4,Autumn,2,2.505,ST30,SKU03779,0.0,0.0,0.0,2.505,-2.505,True,False,Stockout,2.505,Low,Reorder Now,638.13,468.54,2.505,0.0,1598.5156499999998,0.0,1598.5156499999998
2.0,2.0,3.0,5.0,2.5,2.25,44,10,4,Autumn,5,2.17,ST30,SKU04159,0.0,0.0,0.0,2.17,-2.17,True,False,Stockout,2.17,Low,Reorder Now,2188.36,1459.6,2.17,0.0,4748.7412,0.0,4748.7412
5.0,2.0,3.0,1.0,3.0,2.25,50,12,4,Winter,4,1.972,ST01,SKU04819,0.0,0.0,0.0,1.972,-1.972,True,False,Stockout,1.972,Low,Reorder Now,222.61,159.94,1.972,0.0,438.98692,0.0,438.98692
4.0,5.0,2.0,1.0,3.25,2.625,13,3,1,Spring,1,2.57,ST29,SKU02605,0.0,0.0,0.0,2.57,-2.57,True,False,Stockout,2.57,Low,Reorder Now,67.28,40.05,2.57,0.0,172.90959999999998,0.0,172.90959999999998
1.0,4.0,2.0,1.0,3.0,2.625,14,4,2,Spring,7,2.17,ST14,SKU00994,0.0,0.0,0.0,2.17,-2.17,True,False,Stockout,2.17,Low,Reorder Now,602.13,395.46,2.17,0.0,1306.6221,0.0,1306.6221
7.0,1.0,5.0,3.0,4.25,3.375,18,4,2,Spring,1,2.65,ST05,SKU03743,0.0,0.0,0.0,2.65,-2.65,True,False,Stockout,2.65,Low,Reorder Now,253.24,162.98,2.65,0.0,671.086,0.0,671.086
1.0,7.0,4.0,3.0,3.25,3.125,19,5,2,Spring,3,2.94,ST05,SKU02858,0.0,53.0,13.0,-10.06,-2.94,True,False,Stockout,10.06,Medium,Reorder Now,90.7,56.34,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,2.0,3.0,3.125,21,5,2,Spring,1,2.6,ST05,SKU01775,0.0,0.0,0.0,2.6,-2.6,True,False,Stockout,2.6,Low,Reorder Now,204.15,146.54,2.6,0.0,530.7900000000001,0.0,530.7900000000001
1.0,3.0,7.0,2.0,3.0,3.0,22,5,2,Spring,3,2.71,ST05,SKU02518,0.0,0.0,0.0,2.71,-2.71,True,False,Stockout,2.71,Low,Reorder Now,131.22,77.27,2.71,0.0,355.6062,0.0,355.6062
3.0,1.0,1.0,5.0,2.0,3.125,31,7,3,Summer,1,4.18,ST05,SKU02503,0.0,0.0,0.0,4.18,-4.18,True,False,Stockout,4.18,Low,Reorder Now,280.9,220.49,4.18,0.0,1174.1619999999998,0.0,1174.1619999999998
1.0,3.0,3.0,4.0,2.0,2.625,32,8,3,Summer,1,1.79,ST13,SKU02230,0.0,0.0,0.0,1.79,-1.79,True,False,Stockout,1.79,Low,Reorder Now,978.76,756.56,1.79,0.0,1751.9804,0.0,1751.9804
1.0,1.0,1.0,1.0,1.5,2.25,37,9,3,Autumn,3,1.7766666666666668,ST13,SKU03727,0.0,0.0,0.0,1.7766666666666668,-1.7766666666666668,True,False,Stockout,1.7766666666666668,Low,Reorder Now,1660.93,1291.18,1.7766666666666668,0.0,2950.918966666667,0.0,2950.918966666667
3.0,1.0,3.0,7.0,2.0,2.5,43,10,4,Autumn,3,2.92,ST29,SKU00630,0.0,0.0,0.0,2.92,-2.92,True,False,Stockout,2.92,Low,Reorder Now,1408.73,1098.85,2.92,0.0,4113.4916,0.0,4113.4916
3.0,3.0,1.0,1.0,2.0,2.0,48,11,4,Autumn,1,2.09,ST14,SKU02335,0.0,0.0,0.0,2.09,-2.09,True,False,Stockout,2.09,Low,Reorder Now,393.56,225.06,2.09,0.0,822.5404,0.0,822.5404
1.0,3.0,1.0,3.0,2.0,2.0,49,12,4,Winter,5,2.88,ST14,SKU04913,0.0,0.0,0.0,2.88,-2.88,True,False,Stockout,2.88,Low,Reorder Now,466.91,344.29,2.88,0.0,1344.7008,0.0,1344.7008
5.0,1.0,3.0,1.0,3.0,2.25,51,12,4,Winter,1,1.67,ST25,SKU01045,0.0,0.0,0.0,1.67,-1.67,True,False,Stockout,1.67,Low,Reorder Now,451.29,256.12,1.67,0.0,753.6543,0.0,753.6543
2.0,3.0,1.0,1.0,1.75,1.5,31,7,3,Summer,5,3.406,ST29,SKU03452,67.0,37.0,12.0,-75.594,63.594,False,True,Overstock,63.594,High,Markdown/Clear,1169.31,836.86,0.0,63.594,0.0,53219.274840000005,53219.274840000005
5.0,2.0,1.0,1.0,2.75,2.0,34,8,3,Summer,1,2.59,ST29,SKU03171,0.0,0.0,0.0,2.59,-2.59,True,False,Stockout,2.59,Low,Reorder Now,144.79,99.7,2.59,0.0,375.00609999999995,0.0,375.00609999999995
1.0,5.0,3.0,2.0,2.75,2.0,44,10,4,Autumn,2,4.12,ST29,SKU03898,0.0,0.0,0.0,4.12,-4.12,True,False,Stockout,4.12,Low,Reorder Now,196.68,133.41,4.12,0.0,810.3216000000001,0.0,810.3216000000001
2.0,1.0,1.0,3.0,1.25,1.625,41,10,4,Autumn,3,3.04,ST02,SKU00843,0.0,0.0,0.0,3.04,-3.04,True,False,Stockout,3.04,Low,Reorder Now,121.04,86.32,3.04,0.0,367.96160000000003,0.0,367.96160000000003
3.0,2.0,1.0,1.0,1.75,1.625,45,11,4,Autumn,3,2.8935000000000004,ST02,SKU03743,0.0,0.0,0.0,2.8935000000000004,-2.8935000000000004,True,False,Stockout,2.8935000000000004,Low,Reorder Now,253.24,162.98,2.8935000000000004,0.0,732.7499400000002,0.0,732.7499400000002
2.0,1.0,1.0,4.0,1.5,1.875,50,12,4,Winter,2,1.295,ST22,SKU01064,0.0,0.0,0.0,1.295,-1.295,True,False,Stockout,1.295,Low,Reorder Now,211.61,147.08,1.295,0.0,274.03495,0.0,274.03495
1.0,1.0,1.0,1.0,1.0,1.125,4,1,1,Winter,3,2.4662380952380953,ST09,SKU04789,0.0,0.0,0.0,2.4662380952380953,-2.4662380952380953,True,False,Stockout,2.4662380952380953,Low,Reorder Now,67.08,48.88,2.4662380952380953,0.0,165.43525142857143,0.0,165.43525142857143
3.0,1.0,1.0,1.0,1.5,1.375,14,4,2,Spring,1,2.066666666666667,ST09,SKU02476,0.0,0.0,0.0,2.066666666666667,-2.066666666666667,True,False,Stockout,2.066666666666667,Low,Reorder Now,756.24,602.99,2.066666666666667,0.0,1562.8960000000002,0.0,1562.8960000000002
1.0,3.0,1.0,2.0,1.5,1.375,19,5,2,Spring,2,2.2875,ST09,SKU02890,0.0,0.0,0.0,2.2875,-2.2875,True,False,Stockout,2.2875,Low,Reorder Now,158.62,113.91,2.2875,0.0,362.84325,0.0,362.84325
